Year_Birth,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts
1969.00,1.00,0.00,57731.00,266.00,21.00,300.00,65.00,8.00
1978.00,1.00,1.00,73807.00,366.00,124.00,156.00,71.00,78.00
1990.00,1.00,1.00,18929.00,32.00,0.00,8.00,23.00,4.00
1968.00,1.00,0.00,35893.00,158.00,0.00,23.00,0.00,0.00
1980.00,1.00,1.00,61014.00,269.00,129.00,495.00,182.00,43.00
1954.00,1.00,1.00,32144.00,41.00,0.00,10.00,0.00,0.00
1963.00,0.00,1.00,14918.00,3.00,3.00,3.00,15.00,4.00
1963.00,1.00,2.00,45146.00,33.00,0.00,5.00,0.00,0.00
1955.00,2.00,2.00,41769.00,302.00,29.00,131.00,32.00,0.00
1981.00,1.00,1.00,88325.00,519.00,71.00,860.00,93.00,27.00
1950.00,2.00,2.00,38054.00,23.00,2.00,17.00,2.00,1.00
1995.00,2.00,0.00,80617.00,594.00,51.00,631.00,72.00,55.00
1976.00,1.00,1.00,5305.00,12.00,4.00,7.00,1.00,3.00
1954.00,1.00,1.00,36807.00,4.00,2.00,5.00,0.00,0.00
1983.00,1.00,1.00,28427.00,18.00,3.00,19.00,3.00,3.00
1948.00,3.00,3.00,82032.00,332.00,194.00,377.00,149.00,125.00
1978.00,1.00,1.00,22775.00,5.00,1.00,8.00,0.00,0.00
1985.00,2.00,1.00,40101.00,171.00,3.00,129.00,26.00,24.00
1979.00,1.00,1.00,58025.00,270.00,31.00,88.00,11.00,48.00
1982.00,2.00,0.00,75777.00,712.00,26.00,538.00,69.00,13.00
1979.00,2.00,1.00,7500.00,2.00,8.00,11.00,3.00,8.00
1963.00,2.00,1.00,33562.00,21.00,12.00,12.00,0.00,3.00
1970.00,3.00,0.00,57642.00,580.00,6.00,58.00,8.00,0.00
1968.00,1.00,1.00,58554.00,368.00,24.00,68.00,38.00,0.00
1979.00,1.00,1.00,63777.00,457.00,5.00,106.00,15.00,17.00
1962.00,1.00,0.00,57967.00,229.00,7.00,137.00,4.00,0.00
1978.00,2.00,1.00,0.00,32.00,2.00,1607.00,12.00,4.00
1972.00,1.00,1.00,24434.00,3.00,2.00,8.00,20.00,0.00
1984.00,1.00,0.00,11012.00,24.00,3.00,26.00,7.00,1.00
1970.00,2.00,0.00,44802.00,853.00,10.00,143.00,13.00,10.00
1986.00,1.00,0.00,26816.00,5.00,1.00,6.00,3.00,4.00
1977.00,1.00,1.00,666666.00,9.00,14.00,18.00,8.00,1.00
1974.00,1.00,1.00,34421.00,3.00,3.00,7.00,6.00,2.00
1967.00,1.00,1.00,61223.00,709.00,43.00,182.00,42.00,118.00
1946.00,3.00,1.00,64014.00,406.00,0.00,30.00,0.00,0.00
1981.00,1.00,2.00,56981.00,908.00,48.00,217.00,32.00,12.00
1956.00,2.00,1.00,69245.00,428.00,30.00,214.00,80.00,30.00
1954.00,3.00,1.00,52869.00,84.00,3.00,61.00,2.00,1.00
